0e-12,0
40e-12,1
800e-12,1
840e-12,1
1600e-12,1
1640e-12,0
2400e-12,0
2440e-12,0
3200e-12,0
3240e-12,0
4000e-12,0
4040e-12,0
4800e-12,0
4840e-12,0
5600e-12,0
5640e-12,1
6400e-12,1
6440e-12,0
7200e-12,0
7240e-12,1
8000e-12,1
8040e-12,0
8800e-12,0
8840e-12,1
9600e-12,1
9640e-12,1
10400e-12,1
10440e-12,0
11200e-12,0
11240e-12,1
12000e-12,1
12040e-12,1
12800e-12,1
12840e-12,1
13600e-12,1
13640e-12,0
14400e-12,0
14440e-12,1
15200e-12,1
15240e-12,0
16000e-12,0
